iter	Passed	Remaining
1364	21895	10185
1365	21910	10169
1366	21926	10153
1367	21940	10136
1368	21954	10119
1369	21970	10103
1370	21985	10086
1371	22002	10071
1372	22017	10054
1373	22034	10038
1374	22050	10022
1375	22066	10006
1376	22082	9990
1377	22097	9974
1378	22113	9958
1379	22129	9942
1380	22144	9925
1381	22158	9908
1382	22175	9893
1383	22191	9877
1384	22207	9860
1385	22222	9844
1386	22237	9828
1387	22253	9812
1388	22268	9795
1389	22286	9780
1390	22301	9764
1391	22317	9747
1392	22332	9731
1393	22347	9714
1394	22363	9698
1395	22379	9682
1396	22394	9666
1397	22411	9650
1398	22427	9634
1399	22442	9618
1400	22458	9601
1401	22473	9585
1402	22488	9569
1403	22504	9553
1404	22520	9537
1405	22535	9520
1406	22555	9506
1407	22574	9491
1408	22589	9475
1409	22605	9458
1410	22619	9442
1411	22635	9426
1412	22650	9409
1413	22665	9393
1414	22681	9377
1415	22697	9360
1416	22713	9345
1417	22728	9328
1418	22743	9312
1419	22759	9295
1420	22774	9279
1421	22789	9263
1422	22805	9247
1423	22820	9230
1424	22836	9214
1425	22852	9198
1426	22868	9182
1427	22883	9166
1428	22898	9149
1429	22914	9133
1430	22930	9117
1431	22946	9101
1432	22963	9085
1433	22977	9069
1434	22994	9053
1435	23008	9036
1436	23024	9020
1437	23039	9004
1438	23054	8987
1439	23070	8971
1440	23086	8955
1441	23100	8939
1442	23116	8923
1443	23131	8906
1444	23147	8890
1445	23162	8874
1446	23177	8857
1447	23193	8841
1448	23209	8825
1449	23223	8809
1450	23239	8792
1451	23254	8776
1452	23270	8760
1453	23286	8744
1454	23308	8730
1455	23323	8714
1456	23338	8698
1457	23355	8682
1458	23369	8665
1459	23384	8649
1460	23398	8632
1461	23414	8616
1462	23430	8600
1463	23446	8584
1464	23462	8568
1465	23477	8551
1466	23492	8535
1467	23508	8519
1468	23523	8503
1469	23538	8486
1470	23553	8470
1471	23569	8454
1472	23583	8437
1473	23599	8421
1474	23616	8405
1475	23631	8389
1476	23646	8373
1477	23662	8356
1478	23677	8340
1479	23691	8324
1480	23706	8307
1481	23722	8291
1482	23737	8275
1483	23752	8258
1484	23767	8242
1485	23782	8226
1486	23798	8210
1487	23813	8193
1488	23829	8177
1489	23844	8161
1490	23859	8145
1491	23875	8129
1492	23891	8113
1493	23905	8096
1494	23921	8080
1495	23937	8064
1496	23953	8048
1497	23968	8032
1498	23984	8016
1499	23999	7999
1500	24014	7983
1501	24030	7967
1502	24045	7951
1503	24061	7935
1504	24075	7918
1505	24090	7902
1506	24104	7885
1507	24119	7869
1508	24135	7853
1509	24150	7836
1510	24165	7820
1511	24180	7804
1512	24196	7788
1513	24212	7772
1514	24228	7756
1515	24243	7739
1516	24260	7724
1517	24276	7708
1518	24291	7692
1519	24306	7675
1520	24322	7659
1521	24338	7643
1522	24354	7627
1523	24369	7611
1524	24385	7595
1525	24402	7579
1526	24418	7563
1527	24433	7547
1528	24449	7531
1529	24464	7515
1530	24481	7499
1531	24498	7483
1532	24514	7468
1533	24530	7451
1534	24545	7435
1535	24561	7419
1536	24576	7403
1537	24591	7387
1538	24607	7370
1539	24623	7355
1540	24638	7338
1541	24652	7322
1542	24669	7306
1543	24684	7290
1544	24699	7274
1545	24714	7257
1546	24730	7241
1547	24744	7225
1548	24759	7208
1549	24774	7192
1550	24790	7176
1551	24805	7160
1552	24820	7144
1553	24836	7128
1554	24850	7111
1555	24865	7095
1556	24880	7078
1557	24895	7062
1558	24910	7046
1559	24926	7030
1560	24943	7014
1561	24961	6999
1562	24977	6983
1563	24992	6967
1564	25006	6950
1565	25021	6934
1566	25037	6918
1567	25052	6902
