iter	Logloss
131	0.3951015282
132	0.3948338716
133	0.3945505199
134	0.3943219813
135	0.3941055098
136	0.3938242397
137	0.393511828
138	0.3933048906
139	0.3930246424
140	0.3927877639
141	0.3925722447
142	0.3922843988
143	0.3920426055
144	0.3917691487
145	0.3915526284
146	0.3913552201
147	0.3910992316
148	0.3909076017
149	0.3907020797
150	0.3904848282
151	0.3902477561
152	0.3900675377
153	0.3898320657
154	0.3896520218
155	0.3894866824
156	0.3893181017
157	0.3890973398
158	0.3889328772
159	0.3887699686
160	0.3885779899
161	0.3883998547
162	0.388246519
163	0.3880988122
164	0.3879450675
165	0.3877462681
166	0.3875849609
167	0.3874409982
168	0.3872445634
169	0.3871038252
170	0.386935653
171	0.3867893693
172	0.3866050641
173	0.3864761322
174	0.3862528202
175	0.3860885528
176	0.3859502876
177	0.3858187726
178	0.3856146548
179	0.3854413666
180	0.385319856
181	0.3851875057
182	0.3850541087
183	0.3849117648
184	0.3847669661
185	0.384652025
186	0.3845416311
187	0.3843979513
188	0.3842607755
189	0.3841440457
190	0.3840381625
191	0.383926304
192	0.3837344797
193	0.3836266221
194	0.3835100318
195	0.3834077416
196	0.3832416571
197	0.3830690154
198	0.3829072379
199	0.3827470495
200	0.3826473268
201	0.3824921133
202	0.3823798887
203	0.3822291702
204	0.382082813
205	0.3819650107
206	0.3818751381
207	0.3817635347
208	0.3816245981
209	0.3815418488
210	0.3814089872
211	0.3813007734
212	0.3811999397
213	0.3811032726
214	0.381009439
215	0.3809442511
216	0.3808219874
217	0.3807198245
218	0.3805990408
219	0.3805249755
220	0.3804337336
221	0.3803167483
222	0.3802093976
223	0.380098924
224	0.3800149095
225	0.3799100124
226	0.3798146361
227	0.3797257509
228	0.3796429543
229	0.3795705357
230	0.3795057586
231	0.3794115222
232	0.3793390291
233	0.379242413
234	0.3791530235
235	0.3790694188
236	0.3789839288
237	0.3789037322
238	0.3788191491
239	0.378747452
240	0.3786942344
241	0.3786294752
242	0.3785462261
243	0.3784719493
244	0.3783979914
245	0.3783253624
246	0.3782566516
247	0.3782012673
248	0.3781408834
249	0.3780772094
250	0.3780195633
251	0.3779630161
252	0.37789105
253	0.3778404844
254	0.3777822196
255	0.3777401327
256	0.3776688816
257	0.3776123768
258	0.3775600227
259	0.3775129843
260	0.3774501679
261	0.3773860508
262	0.3773202317
263	0.3772670413
264	0.3772010733
265	0.3771392163
266	0.3770829905
267	0.3770235165
268	0.376965528
269	0.3769127426
270	0.3768713349
271	0.3768150043
272	0.3767573094
273	0.3767063341
274	0.3766557234
275	0.3766132877
276	0.3765558212
277	0.376504362
278	0.3764600874
279	0.3764058225
280	0.3763620966
281	0.3763079785
282	0.3762564423
283	0.3762036959
284	0.376162948
285	0.3761229807
286	0.3760882969
287	0.3760423926
288	0.3759978478
289	0.3759522123
290	0.3759016536
291	0.3758590493
292	0.375803898
293	0.3757717881
294	0.3757390309
295	0.3756974475
296	0.3756576467
297	0.3756263481
298	0.3755817674
299	0.3755415016
300	0.3754977906
301	0.3754715964
302	0.3754427176
303	0.3754055116
304	0.3753621843
305	0.3753152037
306	0.3752710168
307	0.3752295583
308	0.3751909095
309	0.3751585305
310	0.3751190607
311	0.3750923192
312	0.3750493752
313	0.3750089841
314	0.3749762942
315	0.3749365328
316	0.3748981103
317	0.3748623594
318	0.3748321316
319	0.3748016734
320	0.3747639088
321	0.3747331516
322	0.3746985083
323	0.3746736337
324	0.3746426023
325	0.37461319
326	0.3745823509
327	0.3745554399
328	0.3745197613
329	0.3744866948
330	0.3744509896
331	0.374404384
332	0.3743777862
333	0.3743462468
334	0.3743104228
335	0.3742776889
336	0.3742476402
337	0.3742231894
338	0.3741916464
339	0.3741568475
340	0.3741344469
341	0.3741108193
342	0.3740878717
343	0.3740556994
344	0.3740257613
345	0.374002759
346	0.3739808861
347	0.3739552711
348	0.3739300523
349	0.3739032993
350	0.3738822056
351	0.37386058
352	0.3738375997
353	0.3738113836
354	0.3737878022
355	0.373764174
356	0.3737453665
357	0.3737218058
358	0.3736974398
359	0.3736639109
360	0.3736428074
361	0.3736230621
362	0.3735945679
363	0.3735686641
364	0.3735421888
365	0.3735183183
366	0.3734924727
367	0.3734594151
368	0.3734357058
369	0.3734170723
370	0.3733976673
371	0.3733778534
372	0.3733606573
373	0.3733330168
374	0.3733064997
375	0.373275938
376	0.3732576494
377	0.3732310048
378	0.3732060677
379	0.3731780631
380	0.3731582937
381	0.3731376386
382	0.3731192728
383	0.3730991791
384	0.3730805226
385	0.3730552441
386	0.373034042
387	0.3730161461
388	0.3729911747
389	0.3729657266
390	0.3729362797
391	0.3729189765
392	0.3728914064
393	0.372874973
394	0.3728564161
395	0.3728365492
396	0.3728163741
397	0.3727999603
398	0.3727798416
399	0.372762656
400	0.3727446837
401	0.3727228291
402	0.3727009258
403	0.3726773476
404	0.3726514638
405	0.3726349653
406	0.3726202916
407	0.3726036227
408	0.3725789013
409	0.3725577268
410	0.3725423201
411	0.3725198674
412	0.3724996898
413	0.372482779
414	0.3724558656
415	0.37243577
416	0.372414592
417	0.3723997083
418	0.372380953
419	0.3723668847
420	0.3723425893
421	0.3723252023
422	0.3723055524
423	0.3722830699
424	0.3722657598
425	0.3722499359
426	0.3722356357
427	0.3722218886
428	0.3722121653
429	0.3721958918
430	0.3721733414
431	0.3721626142
432	0.3721469927
433	0.3721314234
434	0.3721152614
435	0.3720999011
436	0.3720878938
437	0.372074719
438	0.372059137
439	0.3720453346
440	0.3720254312
441	0.3720114755
442	0.3719987964
443	0.3719786948
444	0.3719638839
445	0.3719465925
446	0.3719337574
447	0.3719197045
448	0.3719064349
449	0.3718865748
450	0.3718662262
451	0.3718513662
452	0.3718366008
453	0.371822912
454	0.3718102592
455	0.3717934622
456	0.3717794658
457	0.3717643979
458	0.371752155
459	0.3717371236
460	0.3717231018
461	0.3717100226
462	0.3716943611
463	0.3716814108
464	0.3716671948
465	0.3716527993
466	0.3716355387
467	0.3716236422
468	0.3716053614
469	0.3715872467
470	0.3715733911
471	0.3715580102
472	0.3715434378
473	0.3715297578
474	0.3715161905
475	0.3715029381
476	0.3714912356
477	0.3714781488
478	0.3714635893
479	0.3714505109
480	0.371438645
481	0.3714224373
482	0.3714075749
483	0.3713965697
484	0.3713794877
485	0.3713619624
486	0.3713451799
487	0.3713269422
488	0.3713171136
489	0.3713011195
490	0.3712895351
491	0.3712807333
492	0.3712638017
493	0.3712523037
494	0.3712368363
495	0.3712250293
496	0.3712096804
497	0.3711856355
498	0.3711716167
499	0.3711603992
