iter	Logloss
1517	0.2633782738
1518	0.2633752325
1519	0.2633716053
1520	0.2633687314
1521	0.263366483
1522	0.2633622582
1523	0.2633602981
1524	0.2633574126
1525	0.2633553734
1526	0.2633532692
1527	0.2633506069
1528	0.2633477121
1529	0.2633456636
1530	0.2633429385
1531	0.2633398065
1532	0.2633378836
1533	0.2633351795
1534	0.2633330194
1535	0.2633308431
1536	0.2633262998
1537	0.2633241885
1538	0.263320745
1539	0.2633170922
1540	0.263315146
1541	0.2633125535
1542	0.263309575
1543	0.2633069847
1544	0.2633043969
1545	0.2633028413
1546	0.2632988956
1547	0.2632963844
1548	0.2632949126
1549	0.2632926688
1550	0.2632903995
1551	0.2632874698
1552	0.263285026
1553	0.2632827613
1554	0.2632804594
1555	0.2632771531
1556	0.263274986
1557	0.2632735073
1558	0.2632698661
1559	0.2632674712
1560	0.2632634603
1561	0.2632610956
1562	0.2632574637
1563	0.2632551642
1564	0.2632523484
1565	0.2632502418
1566	0.2632420085
1567	0.2632386719
1568	0.2632374605
1569	0.263233817
1570	0.2632301967
1571	0.2632264555
1572	0.2632238118
1573	0.2632197986
1574	0.263216669
1575	0.2632145973
1576	0.2632111398
1577	0.2632086054
1578	0.2632065337
1579	0.2632033296
1580	0.2632009394
1581	0.263198012
1582	0.2631951311
1583	0.2631924572
1584	0.263189009
1585	0.2631873814
1586	0.2631852679
1587	0.2631837681
1588	0.2631813407
1589	0.2631781506
1590	0.2631753139
1591	0.2631725818
1592	0.2631703753
1593	0.2631679478
1594	0.263165718
1595	0.2631629162
1596	0.2631599772
1597	0.2631582241
1598	0.2631572847
1599	0.2631551944
1600	0.2631532947
1601	0.2631509254
1602	0.2631489444
1603	0.2631438686
1604	0.2631425898
1605	0.2631407041
1606	0.2631389951
1607	0.2631376651
1608	0.2631356445
1609	0.263133796
1610	0.263131522
1611	0.2631295271
1612	0.2631269043
1613	0.2631217657
1614	0.2631196057
1615	0.2631179013
1616	0.2631152553
1617	0.2631133557
1618	0.2631111212
1619	0.2631091867
1620	0.2631067546
1621	0.2631054897
1622	0.2631036389
1623	0.2631005673
1624	0.2630987398
1625	0.2630971075
1626	0.2630949475
1627	0.2630916457
1628	0.2630890951
1629	0.2630865467
1630	0.263083531
1631	0.2630813686
1632	0.2630794713
1633	0.263077167
1634	0.2630736003
1635	0.2630713472
1636	0.2630685826
1637	0.2630663411
1638	0.2630615397
1639	0.2630586821
1640	0.2630551897
1641	0.2630526042
1642	0.263050293
1643	0.263048212
1644	0.2630454497
1645	0.2630431362
1646	0.2630411296
1647	0.263039195
1648	0.2630372628
1649	0.2630333891
1650	0.2630314709
1651	0.2630276367
1652	0.2630249047
1653	0.2630220029
1654	0.2630183036
1655	0.2630163365
1656	0.2630113095
1657	0.2630091309
1658	0.2630059966
1659	0.263004555
1660	0.263003404
1661	0.2630008673
1662	0.2629986816
1663	0.2629961193
1664	0.2629942197
1665	0.2629919503
1666	0.262989667
1667	0.2629877999
1668	0.262985705
1669	0.2629837658
1670	0.2629820545
1671	0.2629802107
1672	0.2629774368
1673	0.2629755487
1674	0.2629721308
1675	0.2629702334
1676	0.2629678734
1677	0.262965625
1678	0.2629638928
1679	0.2629608561
1680	0.2629579009
1681	0.262955406
1682	0.2629530157
1683	0.2629509742
1684	0.2629473982
1685	0.2629448521
1686	0.2629426339
1687	0.2629402437
1688	0.2629372559
1689	0.2629349447
1690	0.2629324428
1691	0.2629297968
1692	0.2629269624
1693	0.2629245838
1694	0.262922633
1695	0.2629213007
1696	0.2629180292
1697	0.2629154506
1698	0.2629129581
1699	0.2629109375
1700	0.2629094192
1701	0.2629081473
1702	0.262905971
1703	0.2629037435
1704	0.2629010812
1705	0.2628977121
1706	0.2628945964
1707	0.2628921898
1708	0.262889781
1709	0.2628873861
1710	0.262885119
1711	0.2628831357
1712	0.262880113
1713	0.2628777693
1714	0.2628753418
1715	0.2628709845
1716	0.2628690755
1717	0.262866476
1718	0.2628646252
1719	0.2628619652
1720	0.2628587379
1721	0.2628560477
1722	0.2628522507
1723	0.2628495257
1724	0.262846696
1725	0.2628431455
1726	0.2628401483
1727	0.2628377418
1728	0.2628346354
1729	0.2628320987
1730	0.2628299921
1731	0.2628275344
1732	0.2628248442
1733	0.2628223238
1734	0.262819122
1735	0.262816197
1736	0.2628142183
1737	0.2628117815
1738	0.2628101516
1739	0.2628076521
1740	0.262805857
1741	0.2628019717
1742	0.2627989676
1743	0.2627965913
1744	0.2627940825
1745	0.2627921991
1746	0.2627899623
1747	0.2627871536
1748	0.2627848377
1749	0.2627819661
1750	0.2627799735
1751	0.2627780064
1752	0.2627757464
1753	0.2627734445
1754	0.2627703078
1755	0.2627674758
1756	0.2627650577
1757	0.2627630883
1758	0.2627602004
1759	0.2627556059
1760	0.2627541992
1761	0.2627528367
1762	0.262751809
1763	0.2627496954
1764	0.2627473238
1765	0.2627448428
1766	0.2627425711
1767	0.2627400879
1768	0.2627376186
1769	0.2627356166
1770	0.2627321661
1771	0.2627296619
1772	0.2627279762
1773	0.2627264974
1774	0.2627246373
1775	0.2627229794
1776	0.2627205799
1777	0.262718192
1778	0.2627158157
1779	0.2627132719
1780	0.2627109119
1781	0.2627093076
1782	0.262707115
1783	0.262704734
1784	0.2627037714
1785	0.2627027669
1786	0.2627003581
1787	0.2626971959
1788	0.2626953916
1789	0.2626926014
1790	0.2626908901
1791	0.262687779
1792	0.2626852167
1793	0.2626843029
1794	0.2626825684
1795	0.2626801223
1796	0.2626777902
1797	0.2626755906
1798	0.2626731236
1799	0.2626674688
1800	0.2626643903
1801	0.2626621745
1802	0.2626597098
1803	0.2626566685
1804	0.2626546805
1805	0.2626532692
1806	0.2626510928
1807	0.2626495024
1808	0.2626467704
1809	0.262644222
1810	0.2626418155
1811	0.2626393113
1812	0.2626373814
1813	0.2626355259
1814	0.2626329288
1815	0.2626282692
1816	0.2626258859
1817	0.2626225911
1818	0.2626203823
1819	0.262618078
1820	0.2626158017
1821	0.262612507
1822	0.2626098307
1823	0.262606436
1824	0.2626038993
1825	0.2626014904
1826	0.2626008789
1827	0.2625986654
1828	0.2625971029
1829	0.2625949358
1830	0.2625935175
1831	0.2625913923
1832	0.2625897275
1833	0.2625873675
1834	0.2625852888
1835	0.2625811942
1836	0.2625792039
1837	0.2625776576
1838	0.2625747535
1839	0.2625727702
1840	0.2625710635
1841	0.262568757
1842	0.2625665388
1843	0.2625653181
1844	0.2625633347
1845	0.2625617629
1846	0.262558989
1847	0.2625572149
1848	0.2625536923
1849	0.2625515741
1850	0.2625487793
1851	0.2625451335
1852	0.2625435152
1853	0.2625413737
1854	0.2625396322
1855	0.2625363235
1856	0.2625336705
1857	0.2625311198
1858	0.2625286784
1859	0.2625266927
1860	0.2625242653
1861	0.2625220261
1862	0.2625196917
1863	0.2625177711
1864	0.2625162319
1865	0.2625141509
1866	0.2625126721
1867	0.2625059012
1868	0.2625039109
1869	0.262502646
1870	0.2625007371
1871	0.2624994768
1872	0.2624983654
1873	0.2624964727
1874	0.2624940616
1875	0.2624913783
1876	0.2624891741
1877	0.2624872163
1878	0.2624835844
1879	0.262481729
1880	0.2624796945
1881	0.262476416
1882	0.2624734003
1883	0.2624716402
1884	0.2624694847
1885	0.2624674386
1886	0.2624636091
1887	0.2624622419
1888	0.2624601958
1889	0.2624559733
1890	0.2624532692
1891	0.2624501093
1892	0.2624478237
1893	0.2624438988
1894	0.2624414621
1895	0.2624384487
1896	0.2624348331
1897	0.2624322731
1898	0.2624301386
1899	0.2624283598
1900	0.2624259231
1901	0.262424328
1902	0.2624220889
1903	0.262420159
1904	0.2624186198
1905	0.2624155994
1906	0.2624135696
1907	0.2624113537
1908	0.2624093308
1909	0.2624069824
1910	0.2624036807
1911	0.2624003604
1912	0.2623987119
1913	0.2623963983
1914	0.2623927618
1915	0.2623898693
1916	0.2623869303
1917	0.2623850307
1918	0.2623833845
1919	0.262380871
1920	0.2623788644
1921	0.2623762463
1922	0.262373377
1923	0.2623708264
1924	0.2623688081
1925	0.2623668573
1926	0.2623650902
1927	0.2623622419
1928	0.2623580892
1929	0.2623564686
1930	0.2623538156
1931	0.2623519857
1932	0.2623496373
1933	0.262348191
1934	0.2623455659
1935	0.2623437988
1936	0.2623407389
1937	0.262339488
1938	0.2623370931
1939	0.2623346889
1940	0.26233248
1941	0.2623301781
1942	0.2623284063
1943	0.2623248047
1944	0.2623224679
1945	0.2623198498
1946	0.2623167062
1947	0.2623101214
1948	0.2623072638
1949	0.2623055525
1950	0.2623019741
1951	0.2623004953
1952	0.2622990048
1953	0.2622964937
1954	0.2622942592
1955	0.2622937849
1956	0.2622920108
1957	0.2622894089
1958	0.2622863049
1959	0.2622844099
1960	0.2622827706
1961	0.2622804874
1962	0.2622784831
1963	0.2622753488
1964	0.2622723656
1965	0.2622706752
1966	0.2622690941
1967	0.2622652762
1968	0.262263058
1969	0.2622620722
1970	0.26226004
1971	0.2622575428
1972	0.2622553804
1973	0.2622533784
1974	0.2622504511
1975	0.2622482468
1976	0.2622460844
1977	0.2622443057
1978	0.2622426595
1979	0.2622403041
1980	0.2622371024
1981	0.2622350539
1982	0.262233345
1983	0.2622310012
1984	0.2622270647
1985	0.262224056
1986	0.2622220564
1987	0.2622197382
1988	0.2622185105
1989	0.2622162505
1990	0.2622144764
1991	0.2622114676
1992	0.2622095075
1993	0.2622069685
1994	0.2622037133
1995	0.262201051
1996	0.2621995605
1997	0.2621976214
1998	0.2621935314
1999	0.2621919341
25
1998	0.2629724795
1999	0.2629702125
